"Tag","Serial Number","Sample ID","Date","Elapsed time (s)","Volume (l)","Pressure (psi)","Flow (l/min)","Rate (mL/m)","Speed (m/s)","Latitude","Longitude","Elevation (m)","Accuracy (±m)","Status"
"WF5141158_00045","WF5141158","00045","2023-08-10",78,0.82,1.55,0.7,96.42,0.12,41.460014,-82.164607,170.7,4.5,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",80,0.84,1.47,0.7,97.75,0.12,41.460015,-82.164607,170.7,4.5,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",82,0.87,3.39,0.68,95.88,0.12,41.460016,-82.16461,170.6,4.5,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",84,0.89,2.14,0.69,97.09,0.12,41.460017,-82.164613,170.7,4.5,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",86,0.91,2.3,0.71,103.08,0.11,41.460019,-82.164612,170.8,3.5,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",88,0.94,3.09,0.7,104.03,0.11,41.460022,-82.16461,170.3,3.5,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",90,0.96,1.51,0.7,103.7,0.11,41.460024,-82.16461,170.2,3.5,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",92,0.98,1.71,0.7,102.25,0.11,41.460026,-82.16461,170.1,3.5,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",94,1.01,1.51,0.7,106.16,0.11,41.460027,-82.164611,170.1,3.5,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",96,1.03,1.74,0.7,108.88,0.11,41.460029,-82.16461,170.3,3.5,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",98,1.06,3.01,0.7,108.43,0.11,41.46003,-82.16461,170.4,3.5,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",100,1.08,1.63,0.7,103.8,0.11,41.460032,-82.16461,170.6,3.5,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",102,1.1,1.63,0.7,106.89,0.11,41.460034,-82.164609,170.8,3.5,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",104,1.13,1.63,0.7,109.24,0.11,41.460037,-82.164609,170.9,3.5,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",106,1.15,2.93,0.7,105.53,0.11,41.460039,-82.164606,171.1,3.5,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",108,1.17,1.52,0.7,105.11,0.11,41.460042,-82.164605,171.1,3.5,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",110,1.19,2.87,0.7,103.84,0.11,41.460045,-82.164603,171.3,3.5,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",112,1.22,3.11,0.7,105.39,0.11,41.460047,-82.164602,171.5,3.5,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",114,1.24,1.98,0.7,104.96,0.11,41.460048,-82.1646,171.9,3.5,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",116,1.27,2.99,0.7,106.94,0.11,41.460049,-82.164599,172.2,3.3,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",118,1.29,2.9,0.7,109.03,0.11,41.460051,-82.164598,172.5,3.3,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",120,1.31,1.59,0.7,111.16,0.1,41.460052,-82.164597,172.6,3.3,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",122,1.33,2.87,0.7,112.67,0.1,41.460054,-82.164595,172.6,3.3,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",124,1.36,2.74,0.7,113.6,0.1,41.460057,-82.164595,172.8,3.3,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",126,1.38,2.76,0.7,118.5,0.1,41.460059,-82.164593,172.6,3.2,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",128,1.41,3.09,0.7,121.28,0.1,41.460062,-82.164592,172.3,3.2,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",130,1.43,3.11,0.7,120.52,0.1,41.460066,-82.164592,172.2,3.2,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",132,1.45,2.95,0.7,119.29,0.1,41.460069,-82.164593,172.2,3.2,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",134,1.48,2.92,0.7,118.02,0.1,41.460072,-82.164593,172.2,3.2,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",136,1.5,1.89,0.7,116.78,0.1,41.460075,-82.164592,172.2,3.3,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",138,1.52,1.88,0.7,117.08,0.1,41.460078,-82.164591,172.1,3.3,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",140,1.55,2.36,0.7,115.91,0.1,41.46008,-82.16459,171.9,3.3,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",142,1.57,1.44,0.7,116.03,0.1,41.460082,-82.164589,171.5,3.3,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",144,1.59,2.24,0.7,115.06,0.1,41.460084,-82.164589,171.5,3.3,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",146,1.62,1.85,0.7,118.87,0.1,41.460085,-82.164586,171.4,3.2,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",148,1.64,1.7,0.7,117.61,0.1,41.460087,-82.164584,171.3,3.2,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",150,1.66,2.71,0.7,123.52,0.09,41.460087,-82.164581,171.3,3.2,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",152,1.69,2.35,0.7,121.34,0.1,41.460083,-82.164565,171.4,3.2,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",154,1.71,1.71,0.7,120.59,0.1,41.460082,-82.164561,170.6,3.2,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",156,1.73,2.51,0.7,119.97,0.1,41.460081,-82.164559,170.5,3.3,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",158,1.76,2.92,0.7,118.62,0.1,41.460081,-82.164558,170.4,3.3,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",160,1.78,3.04,0.7,115.23,0.1,41.460082,-82.164557,170.4,3.3,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",162,1.8,2.58,0.7,113.16,0.1,41.460082,-82.164558,170.6,3.3,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",164,1.83,1.82,0.7,113.1,0.1,41.460083,-82.16456,170.6,3.3,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",166,1.85,1.77,0.7,109.14,0.11,41.460085,-82.164563,170.8,3.2,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",168,1.87,2.23,0.7,110.11,0.11,41.460087,-82.164565,171.3,3.2,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",170,1.9,1.78,0.7,105.15,0.11,41.46009,-82.164565,171.4,3.2,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",172,1.92,2.8,0.7,106.5,0.11,41.460092,-82.164565,171.5,3.2,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",174,1.94,1.53,0.7,106.06,0.11,41.460095,-82.164563,171.4,3.2,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",176,1.97,7.29,0.68,102.61,0.11,41.460098,-82.164562,171.1,3,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",178,1.99,8.12,0.69,101.86,0.11,41.460101,-82.16456,170.8,3,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",180,2.01,7.11,0.69,102.54,0.11,41.460104,-82.164558,170.2,3,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",182,2.04,7.11,0.71,103.71,0.11,41.460106,-82.164554,169.7,3,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",184,2.06,5.53,0.7,100.36,0.12,41.460108,-82.164555,169.5,3,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",186,2.08,5.75,0.7,95.39,0.12,41.460111,-82.164557,169.6,3,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",188,2.1,5.99,0.66,85.34,0.13,41.460113,-82.164559,169.4,3,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",190,2.12,6.82,0.51,67.51,0.13,41.460115,-82.164561,169.5,3,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",192,2.13,6.67,0.36,47.73,0.13,41.460118,-82.164562,169.4,3,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",194,2.13,7.45,0.15,19.82,0.13,41.46012,-82.164563,169.2,3,"l"
"WF5141158_00045","WF5141158","00045","2023-08-10",196,2.14,6.04,0.12,15.99,0.13,41.460122,-82.164562,169.4,3.2,"l"
"WF5141158_00045","WF5141158","00045","2023-08-10",198,2.16,5.58,0.47,63.35,0.12,41.460124,-82.164563,169.6,3.2,NA
"WF5141158_00045","WF5141158","00045","2023-08-10",200,2.16,5.32,0.42,55.58,0.13,41.460127,-82.164562,169.6,3.2,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",0,0,0.24,0,0,0.09,41.457235,-82.165425,175.4,8.2,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",2,0.01,0.72,0.19,32.82,0.1,41.457236,-82.165427,175.1,8.2,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",4,0.01,3.3,0.14,24.51,0.1,41.457237,-82.165428,174.8,8.2,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",6,0.02,4.26,0.08,14.8,0.09,41.457239,-82.165428,175.2,8.2,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",8,0.02,4.74,0.02,4.1,0.08,41.457241,-82.165428,175.7,2.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",10,0.03,6.03,0.31,60.22,0.09,41.457244,-82.165427,176.5,2.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",12,0.06,6.14,0.83,159.28,0.09,41.457245,-82.165428,176.7,2.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",14,0.1,2.67,1.03,199.26,0.09,41.457244,-82.165429,176.9,2.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",16,0.12,3.01,0.75,147.84,0.08,41.457244,-82.165431,177.1,2.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",18,0.15,1.85,0.78,166.45,0.08,41.457245,-82.165433,177.1,2.9,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",20,0.17,2.83,0.68,147.76,0.08,41.457245,-82.165435,176.9,2.9,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",22,0.2,2.49,0.73,152.56,0.08,41.457247,-82.165436,176.4,2.9,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",24,0.22,2.37,0.69,142.59,0.08,41.457248,-82.165438,176.2,2.9,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",26,0.24,1.16,0.74,153.02,0.08,41.457249,-82.16544,176.4,2.9,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",28,0.26,3.73,0.67,142.71,0.08,41.45725,-82.165443,176.2,3,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",30,0.29,1.74,0.72,155.34,0.08,41.457252,-82.165447,175.9,3,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",32,0.31,1.78,0.7,148.9,0.08,41.457253,-82.16545,175.6,3,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",34,0.33,1.64,0.7,147.31,0.08,41.457254,-82.165452,175.3,3,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",36,0.36,1.57,0.7,141.16,0.08,41.457253,-82.165456,175.2,3,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",38,0.38,2.11,0.7,144.3,0.08,41.457253,-82.165458,175.1,3,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",40,0.4,2.26,0.7,147.59,0.08,41.457253,-82.16546,175,3,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",42,0.43,1.55,0.7,155.76,0.07,41.457253,-82.165464,175,3,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",44,0.45,2.19,0.7,161.03,0.07,41.457253,-82.165466,175.3,3,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",46,0.47,2.97,0.7,173.61,0.07,41.457252,-82.165467,175.5,3,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",48,0.5,1.97,0.71,172.75,0.07,41.457252,-82.165468,175.5,2.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",50,0.52,5.2,0.57,148.67,0.06,41.457252,-82.165467,175.1,2.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",52,0.55,0.29,0.83,203.88,0.07,41.45725,-82.165464,175,2.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",54,0.57,3.33,0.67,131.99,0.08,41.457253,-82.165464,174.7,2.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",56,0.59,2,0.73,139.29,0.09,41.457252,-82.165464,174.6,2.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",58,0.62,2.29,0.71,133.41,0.09,41.457251,-82.165465,174.8,2.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",60,0.64,2.4,0.7,131.16,0.09,41.45725,-82.165466,174.8,2.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",62,0.66,2.46,0.7,131.83,0.09,41.45725,-82.165466,174.8,2.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",64,0.69,2.18,0.7,130.14,0.09,41.45725,-82.165468,174.6,2.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",66,0.71,2.57,0.7,122.87,0.09,41.45725,-82.165469,174.7,2.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",68,0.73,2.27,0.7,119.6,0.1,41.457249,-82.16547,174.9,3.1,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",70,0.75,1.79,0.71,119.29,0.1,41.457248,-82.16547,175.1,3.1,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",72,0.78,2.78,0.69,122.54,0.09,41.457247,-82.16547,175.1,3.1,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",74,0.8,2.67,0.69,149.54,0.08,41.457247,-82.165471,175.1,3.1,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",76,0.83,2.27,0.69,165.95,0.07,41.457248,-82.165472,175.1,3.1,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",78,0.85,2.03,0.71,158.94,0.07,41.457249,-82.165474,175,2.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",80,0.87,2.05,0.71,154.68,0.08,41.457251,-82.165474,175.2,2.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",82,0.9,2.3,0.69,150.72,0.08,41.457252,-82.165475,175.3,2.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",84,0.92,2.26,0.69,153.03,0.08,41.457252,-82.165476,175.2,2.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",86,0.94,2,0.7,160.37,0.07,41.457252,-82.165477,174.9,2.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",88,0.97,2.38,0.7,160.26,0.07,41.457252,-82.165477,175,2.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",90,0.99,2.16,0.7,160.15,0.07,41.457251,-82.165477,175.1,2.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",92,1.01,2.36,0.69,154.05,0.07,41.457251,-82.165478,175.3,2.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",94,1.04,2.15,0.7,156.49,0.07,41.457251,-82.165478,175.7,2.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",96,1.06,2.07,0.7,155.56,0.07,41.457252,-82.165478,176,2.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",98,1.08,2.39,0.7,169.82,0.07,41.457253,-82.165478,176,3.4,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",100,1.11,2.4,0.7,171.82,0.07,41.457252,-82.165481,175.7,3.4,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",102,1.13,2.38,0.7,168.47,0.07,41.457252,-82.165483,175.6,3.4,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",104,1.15,2.4,0.7,165.13,0.07,41.457253,-82.165486,175.4,3.4,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",106,1.18,2.45,0.7,163.28,0.07,41.457253,-82.165487,175.3,3.4,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",108,1.2,2.06,0.7,162.94,0.07,41.457255,-82.165488,175.6,2.4,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",110,1.22,2.19,0.7,152.21,0.08,41.457256,-82.16549,175.5,2.4,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",112,1.25,2.13,0.7,144.3,0.08,41.457256,-82.165494,175.3,2.4,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",114,1.27,2.08,0.7,139.47,0.08,41.457257,-82.165496,175.2,2.4,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",116,1.29,2.12,0.7,141.93,0.08,41.457257,-82.165498,175.3,2.4,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",118,1.32,2.05,0.7,143.68,0.08,41.457258,-82.1655,175.3,2.1,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",120,1.34,2.31,0.7,142.45,0.08,41.457259,-82.165503,175.3,2.1,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",122,1.36,1.94,0.7,141.41,0.08,41.45726,-82.165506,175.1,2.1,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",124,1.39,2.39,0.71,142.57,0.08,41.457262,-82.165508,175,2.1,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",126,1.41,2.51,0.7,140.48,0.08,41.457263,-82.16551,174.9,2.1,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",128,1.43,2.18,0.7,138.07,0.08,41.457264,-82.165513,174.9,2.2,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",130,1.46,2.21,0.7,141.67,0.08,41.457264,-82.165515,174.8,2.2,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",132,1.48,2.1,0.7,148.43,0.08,41.457264,-82.165517,175.1,2.2,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",134,1.5,2.19,0.7,143.15,0.08,41.457265,-82.165519,175.1,2.2,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",136,1.53,2.26,0.7,122.81,0.1,41.457265,-82.165521,175.3,2.2,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",138,1.55,2.16,0.7,120.52,0.1,41.457263,-82.165524,174.8,4.6,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",140,1.57,2.07,0.7,117.25,0.1,41.457262,-82.165525,174.6,4.6,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",142,1.6,2.3,0.7,109.39,0.11,41.457258,-82.165528,174,4.6,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",144,1.62,2.2,0.7,106.5,0.11,41.457251,-82.165532,173.3,4.6,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",146,1.64,2.04,0.7,104.73,0.11,41.457248,-82.165535,172.7,4.6,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",148,1.67,2.14,0.7,103.98,0.11,41.457246,-82.165539,172,5.3,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",150,1.69,2.11,0.7,90.19,0.13,41.457247,-82.165543,171.2,5.3,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",152,1.71,2.13,0.7,89.67,0.13,41.457244,-82.165544,171.3,5.3,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",154,1.74,2.1,0.7,93.67,0.12,41.457243,-82.165544,171.6,5.3,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",156,1.76,2.05,0.7,94.54,0.12,41.457239,-82.165544,172.1,5.3,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",158,1.78,2.17,0.7,96.54,0.12,41.457238,-82.165544,172.2,4.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",160,1.81,2.06,0.7,89.5,0.13,41.457241,-82.165546,171.8,4.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",162,1.83,2.19,0.7,85.38,0.14,41.457244,-82.165547,171.8,4.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",164,1.85,2.27,0.7,85.5,0.14,41.457245,-82.165547,172.1,4.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",166,1.88,4.6,0.7,83.63,0.14,41.457246,-82.165548,172.5,4.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",168,1.9,6.91,0.68,82.85,0.14,41.457246,-82.165548,173,4.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",170,1.92,7.04,0.69,93.95,0.12,41.457248,-82.165547,173.7,4.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",172,1.95,6.65,0.7,93.18,0.13,41.45725,-82.165549,173.7,4.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",174,1.97,6.76,0.7,91.83,0.13,41.457252,-82.165552,173.4,4.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",176,1.99,4.8,0.7,98.04,0.12,41.457253,-82.165551,174,4.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",178,2.02,4.23,0.69,90.62,0.13,41.457255,-82.165552,173.8,4.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",180,2.04,5.02,0.61,83.54,0.12,41.45726,-82.165554,173.3,4.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",182,2.05,5.99,0.53,78.52,0.11,41.457263,-82.165559,172.1,4.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",184,2.07,6.46,0.47,67.5,0.12,41.457255,-82.165557,173.1,4.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",186,2.08,5.89,0.32,46.74,0.11,41.457251,-82.165558,173,4.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",188,2.09,5.81,0.33,35.94,0.15,41.457256,-82.165559,172.7,4.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",190,2.11,5.83,0.49,52.02,0.16,41.457266,-82.165559,173.9,4.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",192,2.12,5.18,0.37,35.62,0.17,41.457269,-82.165564,174.4,4.7,NA
"WF5141158_00046","WF5141158","00046","2023-08-10",194,2.12,5.14,0.13,11.55,0.19,41.457271,-82.165567,174.4,4.7,"l"
"WF5141158_00046","WF5141158","00046","2023-08-10",196,2.12,5.16,0.04,3.52,0.19,41.45727,-82.165569,174.2,4.7,"lm"
"WF5141158_00046","WF5141158","00046","2023-08-10",198,2.12,4.97,0.01,0.92,0.18,41.457281,-82.165566,174.3,4.7,"lm"
"WF5141158_00046","WF5141158","00046","2023-08-10",200,2.12,4.93,0.01,0.95,0.17,41.457273,-82.165576,173.8,4.7,"lm"
"WF5141158_00047","WF5141158","00047","2023-08-10",0,0,0.23,0,0,0.26,41.45745,-82.16065,175.8,3,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",2,0,0.32,0,0,0.26,41.457451,-82.160641,176,3,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",4,0,0.54,0.01,0.63,0.27,41.457451,-82.160635,176,3,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",6,0,1.6,0,0,0.27,41.457452,-82.160628,176,3,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",8,0,2.4,0,0,0.27,41.457453,-82.160622,175.8,3,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",10,0,3.3,0,0,0.27,41.457453,-82.160615,175.7,3,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",12,0,3.83,0,0,0.27,41.457453,-82.16061,175.7,3,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",14,0.01,5.35,0.26,16.11,0.27,41.457453,-82.160605,175.8,3,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",16,0.04,5.87,0.75,46.47,0.27,41.457454,-82.160598,176,3,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",18,0.08,2.96,0.95,59.33,0.27,41.457456,-82.160593,175.9,3,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",20,0.1,2.33,0.79,48.88,0.27,41.457457,-82.160586,176,3.2,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",22,0.13,1.8,0.76,47.74,0.27,41.457459,-82.160581,175.8,3.2,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",24,0.15,2.7,0.7,45.14,0.26,41.45746,-82.160576,175.7,3.2,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",26,0.18,1.89,0.72,47.16,0.25,41.457462,-82.160572,175.7,3.2,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",28,0.2,2.45,0.7,46.88,0.25,41.457462,-82.160566,175.8,3.2,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",30,0.22,2.42,0.71,48.14,0.25,41.457462,-82.160561,175.6,3.9,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",32,0.24,2,0.69,48.27,0.24,41.457463,-82.160558,175.3,3.9,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",34,0.27,1.54,0.71,50.1,0.24,41.457462,-82.16055,175.3,3.9,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",36,0.29,2.09,0.7,49.66,0.23,41.457462,-82.160544,175.4,3.9,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",38,0.31,2.84,0.7,50.52,0.23,41.457462,-82.160539,175.3,3.9,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",40,0.34,1.56,0.71,53.9,0.22,41.457462,-82.160534,175.1,3.3,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",42,0.36,2.76,0.7,53.35,0.22,41.457464,-82.160529,175,3.3,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",44,0.38,2.25,0.7,54.09,0.22,41.457464,-82.16052,175.6,3.3,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",46,0.41,1.64,0.7,54.68,0.21,41.457464,-82.160514,175.5,3.3,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",48,0.43,2.65,0.7,54.04,0.22,41.457462,-82.16051,174.9,3.3,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",50,0.45,2.26,0.7,54.45,0.21,41.457461,-82.160505,174.4,3,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",52,0.48,2.07,0.7,52.95,0.22,41.457459,-82.160499,173.8,3,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",54,0.5,1.62,0.7,52.05,0.22,41.45746,-82.160492,173.5,3,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",56,0.53,1.77,0.7,51.79,0.23,41.457459,-82.160485,173.2,3,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",58,0.55,1.85,0.69,51.72,0.22,41.457458,-82.160481,172.4,3,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",60,0.57,2.56,0.7,51.5,0.23,41.457456,-82.160474,172,4.2,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",62,0.6,2.11,0.7,51.59,0.23,41.457457,-82.160467,171.9,4.2,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",64,0.62,1.7,0.7,51.29,0.23,41.457457,-82.160461,171.3,4.2,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",66,0.64,1.88,0.7,50.59,0.23,41.457457,-82.160456,170.8,4.2,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",68,0.66,2,0.7,52.81,0.22,41.457456,-82.16045,170.3,4.2,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",70,0.69,2.11,0.7,50.99,0.23,41.457455,-82.160445,169.8,3.7,NA
"WF5141158_00047","WF5141158","00047","2023-08-10",72,0.71,2.31,0.69,50.09,0.23,41.457455,-82.160439,169.8,3.7,NA
